PostCode,PostcodeNummers,PostcodeLetters,Latitude,Longitude
1086ZC,1086,ZC,52.36164974,4.978581492
1086ZD,1086,ZD,52.36132104,4.978066409
1086ZE,1086,ZE,52.36093361,4.976862337
1086ZG,1086,ZG,52.36134128,4.978793049
1086ZH,1086,ZH,52.36231977,4.980390618
1086ZJ,1086,ZJ,52.36272429,4.982218175
1086ZK,1086,ZK,52.36179156,4.980598556
1086ZL,1086,ZL,52.36132138,4.980569967
1086ZM,1086,ZM,52.36037171,4.979546344
1086ZP,1086,ZP,52.36146939,4.980656468
1086ZR,1086,ZR,52.36112832,4.981088188
1086ZS,1086,ZS,52.36039079,4.980907396
1086ZT,1086,ZT,52.36081267,4.981820724
1086ZV,1086,ZV,52.36021238,4.98191396
1087AT,1087,AT,52.35854621,4.992542582
1087AV,1087,AV,52.35972198,4.992191026
1087AW,1087,AW,52.35880995,4.992178765
1087AW,1087,AW,52.35964288,4.991693684
1087AX,1087,AX,52.35945746,4.991479975
1087AZ,1087,AZ,52.35979956,4.990340766
1087AZ,1087,AZ,52.35912866,4.991469775
1087BB,1087,BB,52.35983321,4.988809628
1087BB,1087,BB,52.35995265,4.989461733
1087BC,1087,BC,52.36033824,4.990346224
1087BC,1087,BC,52.36001058,4.990080927
1087BE,1087,BE,52.35924362,4.98848412
1087BN,1087,BN,52.35904899,4.989295885
1087BP,1087,BP,52.35876289,4.990522393
1087BR,1087,BR,52.35803173,4.99106195
1087BS,1087,BS,52.35848229,4.990043603
1087BT,1087,BT,52.35798175,4.989457441
1087BV,1087,BV,52.35717041,4.987730245
1087BW,1087,BW,52.356882,4.988799491
1087BX,1087,BX,52.35478822,4.98086975
1087BZ,1087,BZ,52.35673878,4.979668337
1087CB,1087,CB,52.35606827,4.992788803
1087CC,1087,CC,52.35589346,4.990051516
1087CD,1087,CD,52.35622146,4.990849511
1087CE,1087,CE,52.3555292,4.99150187
1087CE,1087,CE,52.35699697,4.991310235
1087CG,1087,CG,52.35652049,4.989606779
1087CH,1087,CH,52.35748223,4.991636492
1087CH,1087,CH,52.35785118,4.991574425
1087CJ,1087,CJ,52.35794548,4.992809864
1087CK,1087,CK,52.35767826,4.992138694
1087CL,1087,CL,52.35690563,4.992735489
1087CM,1087,CM,52.35722239,4.993000832
1087CN,1087,CN,52.35695482,4.993507543
1087CN,1087,CN,52.35744064,4.993497479
1087DA,1087,DA,52.35848083,4.993275645
1087DB,1087,DB,52.35847365,4.993857171
1087DC,1087,DC,52.35789908,4.993936287
1087DE,1087,DE,52.3582862,4.994884584
1087DE,1087,DE,52.35797833,4.994943732
1087DG,1087,DG,52.35863626,4.995066505
1087DH,1087,DH,52.35971074,4.994352714
1087DJ,1087,DJ,52.35992076,4.994185673
1087DK,1087,DK,52.3595863,4.995640017
1087DL,1087,DL,52.35922776,4.995522088
1087DM,1087,DM,52.35880602,4.996331653
1087DN,1087,DN,52.3606989,4.993022096
1087DP,1087,DP,52.36086731,4.991251993
1087DR,1087,DR,52.36011965,4.992877317
1087DS,1087,DS,52.36013884,4.992131652
1087EB,1087,EB,52.35754882,4.99869009
1087EC,1087,EC,52.35845342,4.997820414
1087ED,1087,ED,52.35817777,4.997430812
1087EG,1087,EG,52.35774773,4.996862971
1087EH,1087,EH,52.35729856,4.996511767
1087EJ,1087,EJ,52.35682652,4.996192941
1087EK,1087,EK,52.35644413,4.995687007
1087EL,1087,EL,52.35630103,4.994711508
1087EM,1087,EM,52.3556285,4.993898309
1087EM,1087,EM,52.35475578,4.994055475
1087EM,1087,EM,52.35693018,4.994113609
1087EN,1087,EN,52.35601921,4.994391339
1087EP,1087,EP,52.35519764,4.992791433
1087ER,1087,ER,52.35485263,4.992312356
1087GC,1087,GC,52.35352361,4.994806373
1087GC,1087,GC,52.35320281,4.995984694
1087GD,1087,GD,52.35384879,4.995261237
1087GE,1087,GE,52.3547031,4.994882475
1087GE,1087,GE,52.35427811,4.996403517
1087GJ,1087,GJ,52.35514196,4.996002773
1087GK,1087,GK,52.3546346,4.997388025
1087GL,1087,GL,52.35540979,4.997349568
1087GL,1087,GL,52.35498576,4.997693701
1087GM,1087,GM,52.35553823,4.996076951
1087GM,1087,GM,52.35530722,4.996545033
1087GN,1087,GN,52.35640357,4.996497932
1087GT,1087,GT,52.35533045,4.998970401
1087GT,1087,GT,52.35611526,4.999041998
1087GT,1087,GT,52.35545713,4.998728414
1087GX,1087,GX,52.35575515,4.998209268
1087GX,1087,GX,52.35548882,4.997845859
1087GZ,1087,GZ,52.35655424,4.997875566
1087GZ,1087,GZ,52.35589004,4.997093721
1087GZ,1087,GZ,52.35607794,4.996793111
1087GZ,1087,GZ,52.35625041,4.997284996
1087HA,1087,HA,52.35526069,5.001777945
1087HC,1087,HC,52.3554274,5.000878425
1087HE,1087,HE,52.35695744,5.000093388
1087HJ,1087,HJ,52.35719474,5.000303867
1087HM,1087,HM,52.354695,5.006040246
1087HN,1087,HN,52.35271608,5.006957849
1087HP,1087,HP,52.35195742,5.006368585
1087HR,1087,HR,52.3530318,5.007911122
1087HS,1087,HS,52.35248072,5.006528397
1087HT,1087,HT,52.35220563,5.0059462
1087HV,1087,HV,52.35277359,5.003205675
1087HW,1087,HW,52.35267364,5.005032997
1087HX,1087,HX,52.35202443,5.005158741
1087JA,1087,JA,52.35451295,5.001658559
1087JA,1087,JA,52.35481216,5.00083632
1087JB,1087,JB,52.35436738,4.999969122
1087JB,1087,JB,52.35507339,4.999191191
1087JC,1087,JC,52.35429207,4.999424484
1087JD,1087,JD,52.35447417,4.998375327
1087JE,1087,JE,52.35392729,4.999719575
1087JG,1087,JG,52.35387173,4.998898634
1087JH,1087,JH,52.35325683,4.999840598
1087JJ,1087,JJ,52.35362421,4.998875937
1087JK,1087,JK,52.3533509,4.998133199
1087JT,1087,JT,52.35269992,4.997446279
1087JV,1087,JV,52.3530104,4.996235914
1087JV,1087,JV,52.35234891,4.99694667
1087JW,1087,JW,52.3520145,4.998123407
1087KA,1087,KA,52.35279876,4.993095494
1087KB,1087,KB,52.35273468,4.993956523
1087KC,1087,KC,52.35419728,5.002330136
1087KD,1087,KD,52.35440529,5.003018212
1087KE,1087,KE,52.35149532,4.998569326
1087KE,1087,KE,52.35180946,4.999092284
1087KE,1087,KE,52.35173675,4.998390035
1087KG,1087,KG,52.35234412,4.999972693
1087KH,1087,KH,52.35284541,5.00029309
1087KH,1087,KH,52.35329157,5.001529457
1087KH,1087,KH,52.35333126,5.001274668
1087KH,1087,KH,52.35409077,5.001786512
1087KJ,1087,KJ,52.35354523,5.001505503
1087KK,1087,KK,52.35268894,5.001733555
1087KL,1087,KL,52.35244441,5.002016555
1087KM,1087,KM,52.3515393,5.003052594
1087KN,1087,KN,52.35206223,5.002118421
1087KP,1087,KP,52.35205828,5.002742461
1087KR,1087,KR,52.35198891,5.004285682
1087LA,1087,LA,52.35171099,5.007642946
1087LB,1087,LB,52.35071826,5.009228854
1087LC,1087,LC,52.35084889,5.008318003
1087LD,1087,LD,52.35102714,5.009984658
1087LE,1087,LE,52.35093628,5.008063471
1087LG,1087,LG,52.35061289,5.007070186
1087LH,1087,LH,52.35018825,5.01116791
1087LL,1087,LL,52.34934517,5.010160493
1087LM,1087,LM,52.34857269,5.01035799
1087LN,1087,LN,52.34921148,5.011776927
1087LP,1087,LP,52.34859566,5.01150723
1087LR,1087,LR,52.34792346,5.010264954
1087LS,1087,LS,52.34754693,5.009332686
1087MA,1087,MA,52.35150327,5.001621935
1087MB,1087,MB,52.35010994,5.002427584
1087MC,1087,MC,52.34976847,5.002405764
1087MD,1087,MD,52.35085868,5.000675275
1087ME,1087,ME,52.35012361,5.001455979
1087MG,1087,MG,52.34964141,5.001555201
1087MH,1087,MH,52.3496181,5.002939506
1087MJ,1087,MJ,52.35005166,5.004328477
1087MK,1087,MK,52.34903505,5.005411205
1087ML,1087,ML,52.34873103,5.006833078
1087MN,1087,MN,52.34735328,5.00765979
1087MP,1087,MP,52.34780517,5.005809891
1087MR,1087,MR,52.34736475,5.005276498
1087MS,1087,MS,52.34748135,5.007130906
1087NA,1087,NA,52.34742298,5.011113784
1087NB,1087,NB,52.34613294,5.009993949
1087NC,1087,NC,52.34556453,5.009202657
1087ND,1087,ND,52.34638619,5.010640362
1087NE,1087,NE,52.34656693,5.011029497
1087NG,1087,NG,52.34705011,5.011897844
1087NH,1087,NH,52.3474882,5.012659253
1087NJ,1087,NJ,52.34617855,5.011118413
1087SB,1087,SB,52.34777103,4.999337603
1087SC,1087,SC,52.34707367,5.000932532
1087SE,1087,SE,52.34668845,4.999649049
1087SG,1087,SG,52.34648224,5.000269638
1087SH,1087,SH,52.34614489,5.000910653
1087SJ,1087,SJ,52.34587769,5.002041494
1087SK,1087,SK,52.34539994,5.003043974
1087SL,1087,SL,52.34533236,5.004481592
1087VA,1087,VA,52.34988901,5.014642153
1090AA,1090,AA,52.37737392,4.893616034
1090AB,1090,AB,52.37737392,4.893616034
1090AC,1090,AC,52.37737392,4.893616034
1090AD,1090,AD,52.37737392,4.893616034
1090AE,1090,AE,52.37737392,4.893616034
1090AG,1090,AG,52.37737392,4.893616034
1090AH,1090,AH,52.37737392,4.893616034
1090AJ,1090,AJ,52.37737392,4.893616034
1090AK,1090,AK,52.37737392,4.893616034
1090BA,1090,BA,52.37737392,4.893616034
1090BB,1090,BB,52.37737392,4.893616034
1090BC,1090,BC,52.37737392,4.893616034
1090EA,1090,EA,52.37737392,4.893616034
1090EB,1090,EB,52.37737392,4.893616034
1090EC,1090,EC,52.37737392,4.893616034
1090GA,1090,GA,52.37737392,4.893616034
1090GB,1090,GB,52.37737392,4.893616034
1090GC,1090,GC,52.37737392,4.893616034
1090GD,1090,GD,52.37737392,4.893616034
1090GE,1090,GE,52.37737392,4.893616034
1090GG,1090,GG,52.37737392,4.893616034
1090GH,1090,GH,52.37737392,4.893616034
1090GJ,1090,GJ,52.37737392,4.893616034
1090GK,1090,GK,52.37737392,4.893616034
1090GL,1090,GL,52.37737392,4.893616034
1090GM,1090,GM,52.37737392,4.893616034
1090GN,1090,GN,52.37737392,4.893616034
1090GP,1090,GP,52.37737392,4.893616034
1090GR,1090,GR,52.37737392,4.893616034
1090GS,1090,GS,52.37737392,4.893616034
1090GT,1090,GT,52.37737392,4.893616034
1090GV,1090,GV,52.37737392,4.893616034
1090GW,1090,GW,52.37737392,4.893616034
1090GX,1090,GX,52.37737392,4.893616034
1090GZ,1090,GZ,52.37737392,4.893616034
1090HA,1090,HA,52.37737392,4.893616034
1090HB,1090,HB,52.37737392,4.893616034
1090HC,1090,HC,52.37737392,4.893616034
1090HD,1090,HD,52.37737392,4.893616034
1090HE,1090,HE,52.37737392,4.893616034
1090HG,1090,HG,52.37737392,4.893616034
1090HH,1090,HH,52.37737392,4.893616034
1090HJ,1090,HJ,52.37737392,4.893616034
1090HM,1090,HM,52.37737392,4.893616034
1091AA,1091,AA,52.36125996,4.915127271
1091AB,1091,AB,52.36114705,4.915210684
1091AC,1091,AC,52.35992833,4.915928418
1091AD,1091,AD,52.35871353,4.913172297
1091AE,1091,AE,52.35904861,4.912582931
1091AG,1091,AG,52.35857952,4.91289456
1091AH,1091,AH,52.35792851,4.913327769
1091AJ,1091,AJ,52.35744977,4.913628159
1091AK,1091,AK,52.35918942,4.911666607
1091AL,1091,AL,52.35996937,4.914253927
1091AM,1091,AM,52.36017815,4.915334238
1091AN,1091,AN,52.35879456,4.910858111
1091AP,1091,AP,52.35970416,4.913994125
1091AR,1091,AR,52.35984386,4.914715488
1091AS,1091,AS,52.35937921,4.912598827
1091AT,1091,AT,52.35932595,4.913182838
1091AV,1091,AV,52.35952945,4.913920513
1091AW,1091,AW,52.35941508,4.914483221
1091AX,1091,AX,52.35977699,4.911447717
1091AZ,1091,AZ,52.3595587,4.912532759
1091BA,1091,BA,52.35927379,4.913938018
1091BB,1091,BB,52.35947051,4.915316598
1091BC,1091,BC,52.35894411,4.9149426
1091BD,1091,BD,52.35848111,4.910836169
1091BE,1091,BE,52.35876274,4.912357891
1091BG,1091,BG,52.35902916,4.913474836
1091BH,1091,BH,52.35814602,4.91058321
1091BJ,1091,BJ,52.35828272,4.911134194
1091BK,1091,BK,52.35838509,4.911629469
1091BL,1091,BL,52.35844952,4.911911975
1091BP,1091,BP,52.35697204,4.907610883
1091BR,1091,BR,52.35720737,4.908520453
1091BS,1091,BS,52.35739092,4.909254783
1091BT,1091,BT,52.35772833,4.910627905
1091BV,1091,BV,52.35780534,4.910967153
1091BW,1091,BW,52.35790748,4.911369744
1091BX,1091,BX,52.35810785,4.912077579
1091BZ,1091,BZ,52.35829515,4.912808651
1091CB,1091,CB,52.35680238,4.90797725
1091CC,1091,CC,52.35705564,4.908929889
1091CD,1091,CD,52.35720664,4.909527973
1091CE,1091,CE,52.35764134,4.911263247
1091CG,1091,CG,52.35784143,4.912068715
1091CH,1091,CH,52.35804871,4.912926014
1091CJ,1091,CJ,52.35639,4.907868484
1091CK,1091,CK,52.35659177,4.908750636
1091CL,1091,CL,52.35679255,4.909606743
1091CM,1091,CM,52.35724771,4.91125716
1091CN,1091,CN,52.35744979,4.912157972
1091CP,1091,CP,52.35766185,4.912984675
1091CR,1091,CR,52.35618794,4.907867404
1091CS,1091,CS,52.35633912,4.908540221
1091CT,1091,CT,52.35648758,4.909152104
1091CV,1091,CV,52.35663171,4.909766275
1091CW,1091,CW,52.35705296,4.911381897
1091CX,1091,CX,52.35725529,4.912237783
1091CZ,1091,CZ,52.35747321,4.913061259
1091DA,1091,DA,52.35890626,4.906499754
1091DB,1091,DB,52.36091433,4.913753091
1091DC,1091,DC,52.35948957,4.910472347
1091DE,1091,DE,52.36092519,4.915350062
1091DG,1091,DG,52.36050641,4.915582877
1091DH,1091,DH,52.36002635,4.91249118
1091DJ,1091,DJ,52.36065849,4.91356482
1091DK,1091,DK,52.36063208,4.914148663
1091DL,1091,DL,52.36039904,4.913166082
1091DM,1091,DM,52.36073539,4.914906528
1091DN,1091,DN,52.36025563,4.913615119
1091DP,1091,DP,52.36050993,4.914963817
1091DR,1091,DR,52.36043035,4.912576473
1091DS,1091,DS,52.35989147,4.913137821
1091DT,1091,DT,52.36068306,4.912132437
1091DV,1091,DV,52.36040382,4.912298704
1091DW,1091,DW,52.35785442,4.91367989
1091DX,1091,DX,52.35849855,4.913680357
1091DZ,1091,DZ,52.35880058,4.913474952
1091EA,1091,EA,52.35859267,4.906295668
1091EB,1091,EB,52.35796403,4.906566476
1091EC,1091,EC,52.35738889,4.906826557
1091ED,1091,ED,52.35645764,4.908232201
1091EE,1091,EE,52.35582061,4.907455743
1091EG,1091,EG,52.35501584,4.90816291
1091EH,1091,EH,52.3538551,4.909525555
1091EJ,1091,EJ,52.3532672,4.910346323
1091EK,1091,EK,52.35258047,4.9108177
1091EL,1091,EL,52.35208464,4.91128797
1091EM,1091,EM,52.3515103,4.911739859
1091EN,1091,EN,52.35102848,4.912532544
1091EP,1091,EP,52.35044709,4.91227164
1091ER,1091,ER,52.35001879,4.912499339
1091ES,1091,ES,52.34951296,4.912795076
1091ET,1091,ET,52.34911747,4.913064303
1091EW,1091,EW,52.35932429,4.905971883
1091EX,1091,EX,52.34912874,4.913520139
1091EZ,1091,EZ,52.34933604,4.913980069
1091GA,1091,GA,52.34959939,4.914417997
1091GB,1091,GB,52.35016696,4.914199277
1091GC,1091,GC,52.35979275,4.909201331
1091GC,1091,GC,52.36082284,4.912872137
1091GD,1091,GD,52.35972618,4.910969537
1091GE,1091,GE,52.35933073,4.910917641
1091GG,1091,GG,52.35981934,4.910652434
1091GH,1091,GH,52.35766664,4.910539552
1091GH,1091,GH,52.35530283,4.91166678
1091GJ,1091,GJ,52.35715113,4.91087736
1091GK,1091,GK,52.35638353,4.911499459
1091GL,1091,GL,52.35581688,4.912031498
1091GM,1091,GM,52.35749684,4.909583275
1091GN,1091,GN,52.35662101,4.910287121
1091GP,1091,GP,52.35475462,4.911357413
1091GR,1091,GR,52.35343287,4.912112853
1091GS,1091,GS,52.35233402,4.912824136
1091GT,1091,GT,52.35585418,4.908192492
1091GV,1091,GV,52.35605171,4.909011896
1091GW,1091,GW,52.35629519,4.909981439
1091GX,1091,GX,52.35673626,4.911406328
1091GZ,1091,GZ,52.35691367,4.912252885
1091HA,1091,HA,52.3571527,4.913306384
1091HB,1091,HB,52.35559632,4.908111679
1091HC,1091,HC,52.35588286,4.909303144
1091HE,1091,HE,52.35659177,4.912172718
1091HG,1091,HG,52.3567951,4.912975585
1091HH,1091,HH,52.3569497,4.913575498
1091HJ,1091,HJ,52.35720214,4.914636112
1091HK,1091,HK,52.35738372,4.915367256
1091HL,1091,HL,52.3576157,4.9162786
1091HM,1091,HM,52.35778432,4.917030359
1091HN,1091,HN,52.35738428,4.915984673
1091HP,1091,HP,52.35728268,4.916117653
1091HR,1091,HR,52.35711428,4.915919037
1091HS,1091,HS,52.35660838,4.916206835
1091HT,1091,HT,52.35600211,4.912303984
1091HV,1091,HV,52.35625673,4.913432652
1091HW,1091,HW,52.35646519,4.914209889
1091HX,1091,HX,52.35679171,4.915388269
1091HZ,1091,HZ,52.35687966,4.915657303
1091JA,1091,JA,52.35708993,4.916441458
1091JB,1091,JB,52.35719544,4.916887385
1091JC,1091,JC,52.35584964,4.912692326
1091JD,1091,JD,52.35599084,4.913238502
1091JE,1091,JE,52.35611246,4.913734881
1091JG,1091,JG,52.35653497,4.915296925
1091JH,1091,JH,52.35682113,4.916217569
1091JJ,1091,JJ,52.35697979,4.916836169
1091JK,1091,JK,52.3571614,4.917446813
1091JL,1091,JL,52.35641759,4.914696727
1091JM,1091,JM,52.35652856,4.914279193
1091JN,1091,JN,52.35641096,4.914867341
1091JP,1091,JP,52.35620189,4.915106704
1091JR,1091,JR,52.35616922,4.914333959
1091JS,1091,JS,52.35562653,4.913431976
1091JT,1091,JT,52.35599072,4.914752222
1091JV,1091,JV,52.35639053,4.916151545
1091JW,1091,JW,52.35675125,4.917437019
1091JX,1091,JX,52.35554027,4.91398507
1091JZ,1091,JZ,52.35587405,4.915209749
1091KA,1091,KA,52.35612021,4.916096622
1091KB,1091,KB,52.35639679,4.9169826
1091KC,1091,KC,52.35657842,4.917561446
1091KD,1091,KD,52.35768035,4.917474919
1091KE,1091,KE,52.35644008,4.918377596
1091KG,1091,KG,52.35724392,4.917637488
1091KH,1091,KH,52.35697779,4.917778703
1091KJ,1091,KJ,52.35492876,4.91554784
1091KK,1091,KK,52.35527264,4.916532123
1091KL,1091,KL,52.35555616,4.917462989
1091KM,1091,KM,52.3557914,4.918288651
1091KN,1091,KN,52.35500527,4.91479231
1091KP,1091,KP,52.35458152,4.914835265
1091KR,1091,KR,52.35353067,4.913785321
1091KS,1091,KS,52.35378124,4.913992449
1091KT,1091,KT,52.35406234,4.914238982
1091KV,1091,KV,52.35434211,4.914511758
1091KW,1091,KW,52.35486221,4.919535459
1091KX,1091,KX,52.35440613,4.919644819
1091KZ,1091,KZ,52.35401708,4.919318811
1091LA,1091,LA,52.35351063,4.919615289
1091LB,1091,LB,52.35340456,4.919241611
1091LC,1091,LC,52.35308205,4.918978781
1091LD,1091,LD,52.35263804,4.918407084
1091LE,1091,LE,52.35346417,4.918800873
1091LG,1091,LG,52.35312687,4.918515866
1091LH,1091,LH,52.35270261,4.918011602
1091LJ,1091,LJ,52.35324293,4.920268135
1091LK,1091,LK,52.35319817,4.920314107
1091LL,1091,LL,52.3531445,4.920379255
1091LM,1091,LM,52.35275883,4.920845944
1091LN,1091,LN,52.3521983,4.920660743
1091LP,1091,LP,52.35190595,4.9200193
1091LR,1091,LR,52.3513827,4.918878678
1091LS,1091,LS,52.35096033,4.917959094
1091LT,1091,LT,52.35056863,4.917072548
1091LV,1091,LV,52.35170357,4.915696359
1091LW,1091,LW,52.35130394,4.916897309
1091LX,1091,LX,52.35112378,4.917212012
1091LZ,1091,LZ,52.35150894,4.915314298
1091MD,1091,MD,52.35358737,4.918021055
1091ME,1091,ME,52.35322842,4.917683215
1091MG,1091,MG,52.3529871,4.917698116
1091MH,1091,MH,52.35288851,4.917983164
1091ML,1091,ML,52.3566786,4.918137275
1091MR,1091,MR,52.35859589,4.913965628
1091MS,1091,MS,52.35870504,4.914374954
1091MX,1091,MX,52.35889335,4.91385538
1091MZ,1091,MZ,52.35900177,4.914325524
1091NA,1091,NA,52.35099607,4.916872017
1091NB,1091,NB,52.35113711,4.916267139
1091NC,1091,NC,52.35124954,4.91590118
1091ND,1091,ND,52.35117193,4.915418106
1091NE,1091,NE,52.35070937,4.916529741
1091NG,1091,NG,52.3545527,4.918791242
1091NH,1091,NH,52.35351078,4.918300901
1091NJ,1091,NJ,52.35317742,4.91809567
1091NK,1091,NK,52.35444394,4.918662894
1091NN,1091,NN,52.35413595,4.918450082
1091NP,1091,NP,52.35312091,4.919945546
1091NR,1091,NR,52.352832,4.919670055
1091NS,1091,NS,52.35254476,4.919139499
1091NT,1091,NT,52.35328721,4.919687888
1091NV,1091,NV,52.35298108,4.919395108
1091NW,1091,NW,52.35275771,4.919017368
1091NX,1091,NX,52.35275534,4.918789336
1091NZ,1091,NZ,52.35202703,4.919354079
1091PA,1091,PA,52.35239459,4.918582648
1091PB,1091,PB,52.35194294,4.919096598
1091PC,1091,PC,52.35196505,4.918520959
1091PD,1091,PD,52.3519508,4.918231017
1091PE,1091,PE,52.35248478,4.92060269
1091PG,1091,PG,52.35239094,4.920113642
1091PH,1091,PH,52.35216759,4.919709466
1091PJ,1091,PJ,52.3516004,4.918260886
1091PK,1091,PK,52.35269827,4.920203621
1091PL,1091,PL,52.35240969,4.919566989
1091PM,1091,PM,52.35160425,4.917889296
1091PN,1091,PN,52.3527492,4.917255988
1091PP,1091,PP,52.35238395,4.917641913
1091PR,1091,PR,52.35193851,4.917262825
1091PS,1091,PS,52.35167104,4.916836516
1091PT,1091,PT,52.35261494,4.91658695
1091PW,1091,PW,52.35222624,4.916399457
1091PX,1091,PX,52.35174899,4.916240203
1091RA,1091,RA,52.35513383,4.908177177
1091RB,1091,RB,52.35522599,4.908515698
1091RC,1091,RC,52.35538652,4.909174698
1091RD,1091,RD,52.35545465,4.90949804
1091RE,1091,RE,52.35499574,4.909412661
1091RG,1091,RG,52.35506987,4.909707849
1091RH,1091,RH,52.35583756,4.909903782
1091RJ,1091,RJ,52.35557878,4.910063065
1091RP,1091,RP,52.35859394,4.907406409
1091RR,1091,RR,52.35770643,4.907859804
1091RS,1091,RS,52.35699252,4.908322359
1091RT,1091,RT,52.35863113,4.907045554
1091RV,1091,RV,52.35761017,4.907571475
1091RW,1091,RW,52.35686078,4.908078696
1091RX,1091,RX,52.35796333,4.908223219
1091RZ,1091,RZ,52.35831604,4.907433923
1091SB,1091,SB,52.35800061,4.90702023
1091SC,1091,SC,52.3581428,4.90773157
1091SE,1091,SE,52.35766564,4.908679715
1091SG,1091,SG,52.35466086,4.90959823
1091SH,1091,SH,52.35483952,4.91026202
1091SJ,1091,SJ,52.35441105,4.909632498
1091SK,1091,SK,52.3545692,4.910208021
1091SL,1091,SL,52.35481087,4.910805226
1091SM,1091,SM,52.35492046,4.910452558
1091ST,1091,ST,52.35112761,4.913483971
1091SV,1091,SV,52.35409577,4.909878201
1091SW,1091,SW,52.35435653,4.910858738
1091SX,1091,SX,52.35398304,4.910604775
1091SZ,1091,SZ,52.35415233,4.911219564
1091TA,1091,TA,52.35311594,4.9108509
1091TB,1091,TB,52.35334686,4.91149619
1091TC,1091,TC,52.35322598,4.911775726
1091TD,1091,TD,52.35231233,4.911853209
1091TE,1091,TE,52.35251802,4.912429823
1091TG,1091,TG,52.35233394,4.9125051
1091TH,1091,TH,52.3515606,4.912220375
1091TJ,1091,TJ,52.35188372,4.912851202
1091TK,1091,TK,52.35152187,4.912728313
1091TL,1091,TL,52.35013919,4.912740683
1091TM,1091,TM,52.35046414,4.91344202
1091TN,1091,TN,52.3500598,4.913075032
1091TP,1091,TP,52.35032655,4.913672561
1091TR,1091,TR,52.34981782,4.9132128
1091TS,1091,TS,52.35008215,4.913813921
1091TT,1091,TT,52.34983244,4.913731421
1091TV,1091,TV,52.35560705,4.912702578
1091TW,1091,TW,52.35532403,4.913939172
1091TX,1091,TX,52.35537852,4.914761916
1091TZ,1091,TZ,52.35559711,4.915582858
1091VA,1091,VA,52.35571915,4.915926008
1091VB,1091,VB,52.35588269,4.916552049
1091VC,1091,VC,52.35600884,4.917011194
1091VD,1091,VD,52.35615666,4.917536551
1091VE,1091,VE,52.3563065,4.918058866
1091VG,1091,VG,52.35531703,4.915342006
1091VH,1091,VH,52.35558003,4.916253307
1091VJ,1091,VJ,52.3557896,4.916992706
1091VK,1091,VK,52.35600374,4.917735388
1091VL,1091,VL,52.35614225,4.918240336
1091VM,1091,VM,52.3550564,4.918911759
1091VN,1091,VN,52.35490692,4.918034555
1091VP,1091,VP,52.35443466,4.916702613
1091VR,1091,VR,52.35416367,4.916284301
1091VS,1091,VS,52.35386517,4.915900234
1091VT,1091,VT,52.35355362,4.91559144
1091VV,1091,VV,52.35306619,4.915244829
1091VW,1091,VW,52.35240067,4.914991954
1091VX,1091,VX,52.35165442,4.914989188
1091VZ,1091,VZ,52.35453719,4.917356055
1091WS,1091,WS,52.35324681,4.916436846
1091WT,1091,WT,52.35421621,4.916973488
1091WV,1091,WV,52.35386221,4.916643446
1091WX,1091,WX,52.35362737,4.916352373
1091WZ,1091,WZ,52.35341889,4.916115733
1091XB,1091,XB,52.35384308,4.917861937
1091XC,1091,XC,52.35371678,4.918704598
1091XD,1091,XD,52.35452306,4.918485918
1091XE,1091,XE,52.35465345,4.918180487
1091XG,1091,XG,52.35462997,4.918086374
1091XH,1091,XH,52.35455779,4.917757502
1091XJ,1091,XJ,52.35454519,4.91775421
1091XK,1091,XK,52.35452703,4.91770792
1091XM,1091,XM,52.35371988,4.917579463
1091XN,1091,XN,52.35311725,4.917094719
1091XP,1091,XP,52.35301246,4.916715684
1091XR,1091,XR,52.35299034,4.915500474
1091XS,1091,XS,52.35292251,4.916011369
1091XT,1091,XT,52.35273116,4.916013874
1091XV,1091,XV,52.35225508,4.915933647
1091XW,1091,XW,52.35185261,4.915717665
1091XX,1091,XX,52.35242282,4.915513844
1091XZ,1091,XZ,52.35197936,4.915384502
1091ZA,1091,ZA,52.35414926,4.917633633
1091ZB,1091,ZB,52.35400148,4.918017646
1091ZC,1091,ZC,52.3538858,4.918908225
1091ZE,1091,ZE,52.35425126,4.917669739
1092AA,1092,AA,52.3615323,4.916597585
1092AA,1092,AA,52.3612997,4.915626969
1092AB,1092,AB,52.36125624,4.917279982
1092AC,1092,AC,52.36148409,4.917345589
1092AD,1092,AD,52.36160169,4.918622974
1092AE,1092,AE,52.35801753,4.917900156
1092AG,1092,AG,52.35814576,4.91837915
1092AH,1092,AH,52.3582327,4.918741554
1092AJ,1092,AJ,52.35834711,4.919178382
1092AK,1092,AK,52.35844032,4.919532309
1092AL,1092,AL,52.35853226,4.919902982
1092AM,1092,AM,52.35863113,4.920284838
1092AN,1092,AN,52.35873939,4.920713607
1092AP,1092,AP,52.35887466,4.921407961
1092AR,1092,AR,52.35907238,4.922061901
1092AS,1092,AS,52.35924719,4.922774856
1092AT,1092,AT,52.35942487,4.923517836
1092AV,1092,AV,52.35958304,4.924139019
1092AW,1092,AW,52.35969317,4.924554385
1092AX,1092,AX,52.35774796,4.917848304
1092AZ,1092,AZ,52.35620402,4.919036974
1092BA,1092,BA,52.35736751,4.918300926
1092BB,1092,BB,52.35685337,4.918620683
1092BC,1092,BC,52.3576277,4.91837973
1092BD,1092,BD,52.35772623,4.918732831
1092BE,1092,BE,52.35783998,4.919086421
1092BG,1092,BG,52.35795419,4.919557983
1092BH,1092,BH,52.35809212,4.920064199
